#{"t_start": 1744321262.6129818, "env_id": "None"}
r,l,t
109.61997,183,11666.415783
417.78967,441,11668.12016
52.910057,99,11668.623311
184.04979,290,11669.797063
176.46971,268,11670.864969
396.2397,416,11673.401245
231.86966,358,11674.866616
97.93,172,11675.584364
96.04999,170,11676.296108
418.1797,442,11677.95107
172.52962,262,11679.006954
72.65005,125,11679.578562
102.060005,174,11680.344978
182.3999,300,11682.565545
182.40967,294,11683.744457
422.65002,450,11685.502546
378.05942,389,11686.97811
98.34998,180,11687.797902
189.00974,289,11688.953225
106.44997,200,11689.761701
394.38965,401,11692.3331
219.71959,333,11693.624564
78.63007,132,11694.182576
117.149956,180,11694.940103
428.0304,432,11696.569372
113.23992,181,11697.355595
237.73943,366,11698.838237
234.00966,354,11701.314963
377.78964,381,11702.72471
98.94999,170,11703.513532
233.97972,367,11704.938775
107.82998,192,11705.740308
397.9895,416,11707.36079
123.11985,208,11708.243247
378.7397,376,11710.692785
379.93954,381,11712.240363
238.37968,352,11713.602601
429.97046,433,11715.261433
426.3903,436,11716.912547
171.09952,260,11718.883341
419.83978,446,11720.591337
97.539986,171,11721.341723
46.750008,110,11721.893897
381.18976,376,11723.329046
76.280045,132,11723.930161
50.610023,109,11724.485472
44.07,113,11725.015429
166.76996,273,11726.093095
397.3396,401,11728.605945
168.0499,275,11729.689829
168.67995,262,11730.736135
98.14997,180,11731.490906
187.11961,283,11732.582242
79.230064,132,11733.205004
75.63995,136,11733.822554
165.56987,263,11734.870481
233.26967,353,11737.280768
52.150047,105,11737.783384
167.2698,263,11738.8336
395.83972,401,11740.344492
78.37002,133,11740.933486
218.7096,324,11742.268164
182.33968,286,11743.385721
167.00986,274,11744.518843
98.93999,171,11746.433262
183.88982,296,11747.609792
169.62991,262,11748.667389
420.55988,434,11750.310192
52.120033,108,11750.846901
399.03958,401,11752.435548
234.55957,359,11753.830144
51.480026,102,11754.332196
48.540047,101,11755.943695
164.9199,263,11756.988413
398.8397,401,11758.603816
53.39004,96,11759.088475
183.85977,294,11760.286108
170.51982,278,11761.360353
398.1397,401,11762.879013
380.6897,386,11765.461124
202.95961,314,11766.69453
104.36996,193,11767.475449
178.86975,283,11768.621548
186.98973,291,11769.763038
52.420044,103,11770.265005
73.88,132,11770.87016
413.45956,444,11772.567466
414.69983,480,11775.394157
415.87973,442,11777.116894
180.56972,283,11778.247344
181.9798,282,11779.362239
184.9097,299,11780.638571
183.13979,286,11781.761343
44.66002,104,11782.267704
182.24982,285,11784.464199
47.510033,104,11784.992395
180.88977,291,11786.171215
52.38005,102,11786.62112
390.0398,416,11788.206542
182.45978,294,11789.426416
44.870026,103,11789.956813
53.14003,106,11790.46332
43.890015,111,11791.02442
50.71003,99,11791.47687
392.1396,401,11794.004783
417.38974,441,11795.692757
111.98998,186,11796.478933
75.58003,132,11797.116846
185.30962,289,11798.293103
394.53967,401,11799.794038
166.89992,260,11800.860457
121.37997,212,11802.912403
115.63998,186,11803.666027
78.43004,132,11804.233455
189.87976,292,11805.409115
96.94998,180,11806.154836
78.830055,132,11806.761368
417.8098,439,11808.508099
180.44975,295,11809.696982
52.400055,100,11810.197744
108.61994,183,11811.019421
47.460045,89,11812.453184
45.47001,113,11812.986759
415.78973,441,11814.663157
377.72964,382,11816.184534
221.02951,332,11817.430399
78.53004,132,11818.020039
165.92989,272,11819.118534
168.1899,276,11820.24802
379.21954,393,11822.77214
52.560036,99,11823.254262
422.82013,468,11825.115505
414.8498,425,11826.793998
383.39957,390,11828.458694
54.030045,107,11828.990297
380.59955,395,11831.61532
52.66004,99,11832.128708
179.42969,297,11833.351166
219.7196,333,11834.646877
413.50967,439,11836.383775
183.2096,294,11837.632434
178.75977,294,11838.823608
388.48965,401,11841.352609
42.51008,109,11841.892162
51.260017,99,11842.39745
168.41988,273,11843.460892
162.3299,277,11844.536522
414.00974,439,11846.218584
227.2396,356,11847.614955
76.44998,135,11848.226928
160.62988,262,11850.425816
220.84953,355,11851.822672
209.53955,321,11853.088842
48.110046,99,11853.590293
48.890038,101,11854.113194
397.03986,421,11855.816072
413.7197,438,11857.515783
41.40007,110,11858.044416
416.7297,432,11860.855903
44.880043,87,11861.310409
373.0494,400,11862.892872
415.4796,442,11864.649288
49.390015,111,11865.158978
416.1095,439,11866.89668
214.7096,324,11869.138238
42.67003,113,11869.669222
187.34975,295,11870.869169
118.249916,215,11871.794838
415.72952,432,11873.548011
50.33004,107,11874.074552
46.430016,112,11874.608819
44.13002,107,11875.137147
43.67003,113,11875.691852
178.7796,292,11876.903456
230.73953,361,11879.389214
177.62978,287,11880.595008
414.7197,463,11882.356506
387.1896,401,11883.905618
49.51004,99,11884.427608
104.53001,192,11885.261904
389.53955,416,11887.772691
161.57976,267,11888.865452
76.12998,137,11889.485104
113.30001,185,11890.25109
418.68982,441,11891.975219
77.53002,137,11892.593391
423.93015,432,11894.272344
70.89004,121,11894.822759
421.12982,432,11897.476429
49.380028,102,11897.996493
49.530037,107,11898.508666
375.58972,391,11900.049409
179.65979,294,11901.237968
229.43962,366,11902.727833
414.67978,442,11904.44295
77.53998,136,11905.068362
184.48969,291,11907.335246
80.01001,134,11907.952696
176.83975,286,11909.070066
76.04003,136,11909.660241
412.9097,439,11911.377605
180.94974,285,11912.548549
418.59982,445,11914.292295
389.80978,419,11916.972908
110.289986,186,11917.747908
232.1096,359,11919.134451
235.9397,361,11920.501157
110.65999,179,11921.241075
417.35956,439,11922.90486
395.08975,401,11925.488616
179.84976,280,11926.614201
422.13977,441,11928.296554
232.22968,372,11929.719977
422.46997,448,11931.477028
389.98962,401,11934.063365
53.66002,99,11934.551235
411.59967,440,11936.23939
176.25967,294,11937.434967
44.26004,104,11937.921421
109.45996,179,11938.665468
230.31958,358,11940.14239
230.63965,361,11941.551063
161.86986,273,11943.693358
43.580055,102,11944.205252
370.97955,377,11945.6613
417.5097,439,11947.304305
414.81964,438,11948.935125
43.36005,104,11949.480525
179.06978,293,11950.65953
413.86975,433,11953.317168
416.79974,440,11954.974444
388.58975,401,11956.559812
390.72974,417,11958.189066
415.90967,434,11959.901303
176.48965,291,11962.420971
418.53983,446,11964.246337
182.73969,286,11965.425685
51.78003,112,11965.968292
53.02005,108,11966.515213
416.2798,432,11968.181627
180.87973,292,11969.370317
233.01953,363,11971.790125
168.30975,274,11972.831781
75.28004,132,11973.490329
236.77959,372,11974.948971
186.21977,308,11976.160247
196.72958,307,11977.383976
121.71995,208,11978.258482
42.88006,102,11978.743399
76.539986,136,11980.432355
219.55951,329,11981.747459
244.7982,1000,11985.3742
43.180054,102,11985.89314
421.0299,437,11987.572677
378.17966,402,11990.123479
376.67953,397,11991.632327
110.65996,179,11992.436734
232.64954,360,11993.86556
378.19968,385,11995.364171
235.00955,369,11996.83215
421.35965,444,11999.685777
93.84999,180,12000.493329
177.68959,291,12001.743375
48.30004,100,12002.251523
101.69997,190,12003.044492
393.48972,416,12004.630022
418.8497,435,12006.306243
49.180054,102,12007.827029
234.38966,356,12009.215009
419.88968,441,12011.087564
77.05,135,12011.809084
418.5498,435,12013.632685
420.9497,445,12015.323896
78.78001,137,12015.92964
113.139946,181,12017.666879
180.20988,299,12018.882356
220.46951,328,12020.184065
54.060028,99,12020.662806
112.84997,180,12021.429854
43.740044,106,12021.923532
112.81994,183,12022.693177
195.07951,312,12023.93686
183.69965,290,12025.062978
111.34994,180,12026.850878
123.84991,210,12027.737197
55.910034,99,12028.276321
422.8098,439,12029.985087
46.27001,113,12030.533311
51.09005,111,12031.058914
418.5499,440,12032.764392
42.610046,109,12033.332809
125.47993,207,12034.21004
47.030006,112,12034.740121
44.03003,112,12035.256877
189.22974,287,12037.413547
113.05995,179,12038.176538
419.81995,433,12039.817744
422.53973,446,12041.618042
50.710052,94,12042.112945
368.71957,398,12043.714676
180.43951,321,12046.017205
422.95972,434,12047.697851
176.95981,294,12048.906873
377.84976,425,12050.535091
222.49954,335,12051.904986
43.460064,104,12052.410481
420.4297,437,12055.159475
187.88965,291,12056.321212
180.44952,290,12057.528748
178.44968,295,12058.731342
98.7,175,12059.485994
77.22999,137,12060.12758
178.83975,286,12061.266359
421.13968,446,12063.028449
53.710022,99,12063.536428
104.26,189,12065.26756
421.11975,438,12066.976734
50.360054,104,12067.455374
79.38001,137,12068.143608
223.46954,328,12069.410959
417.5397,431,12071.0356
188.53984,326,12072.388695
122.78991,216,12074.277643
374.34955,400,12075.835322
53.09005,101,12076.34673
197.11954,308,12077.601412
372.08954,396,12079.139454
53.190056,101,12079.620024
165.1799,257,12080.654386
403.31976,428,12083.30339
420.82968,447,12084.993571
44.11004,109,12085.52434
75.680016,132,12086.172441
46.080017,112,12086.705581
427.62018,443,12088.430268
47.430008,112,12088.933087
112.590004,186,12089.714588
76.780014,132,12090.329384
77.23999,136,12090.925368
422.2702,433,12093.582775
375.29968,380,12095.060267
418.8097,439,12096.805075
190.25969,289,12097.988291
371.48965,396,12099.598761
227.89955,360,12102.01593
43.630043,112,12102.540598
183.69962,290,12103.69505
370.38934,396,12105.220963
183.30962,289,12106.41697
373.77963,397,12107.949468
230.36923,603,12111.229267
124.4399,211,12112.132339
77.090004,131,12112.762043
376.00964,384,12114.275029
178.15979,284,12115.419219
80.22002,133,12116.025275
75.63996,136,12116.674653
124.309944,214,12117.622818
102.89999,190,12118.439367
55.11003,99,12118.947628
54.510033,99,12119.417961
417.5398,441,12122.137972
229.92957,357,12123.522193
109.45996,179,12124.264717
420.74002,441,12125.997355
418.6199,438,12127.693757
424.07986,447,12130.533606
201.80951,314,12131.797237
115.609924,179,12132.553929
45.560036,104,12133.101383
52.900024,110,12133.672909
76.270004,133,12134.307456
181.68958,291,12135.476347
179.57974,282,12136.617829
377.1496,390,12138.199147
48.630005,112,12139.683495
167.3298,267,12140.768506
182.00984,289,12141.939373
77.04999,135,12142.580393
55.170048,98,12143.054427
111.44993,180,12143.802313
79.40002,135,12144.406552
426.23004,447,12146.139106
99.70005,180,12146.92325
230.96964,363,12149.447935
43.870018,113,12149.995087
426.61002,439,12151.693403
78.25,135,12152.32032
78.64,136,12152.9441
47.420036,103,12153.474501
377.18954,396,12155.038891
114.01995,183,12155.833366
420.66968,438,12158.47464
428.69028,436,12160.138961
185.99957,290,12161.253172
224.35965,324,12162.492207
112.63993,181,12163.295606
184.60962,294,12164.490346
424.31024,439,12166.150041
425.8498,455,12168.938382
420.36975,443,12170.609406
187.20969,299,12171.820723
183.59972,305,12173.017712
76.27,133,12173.63443
54.16002,99,12174.087971
114.419945,183,12174.86712
183.96964,293,12177.005525
425.21985,433,12178.654554
379.82956,377,12180.115
80.200005,135,12180.764478
191.31976,293,12181.924424
121.95991,214,12182.804422
421.15967,439,12184.561457
112.819954,183,12186.403915
411.52954,422,12188.105377
376.9997,395,12189.650115
52.99005,96,12190.13817
41.700073,110,12190.675192
184.44984,300,12191.839872
203.11949,313,12193.106696
427.44,436,12195.737366
233.31973,363,12197.14464
75.64999,135,12197.756261
46.160034,104,12198.238226
114.939964,186,12199.026684
51.56002,99,12199.501544
219.88965,321,12200.780066
51.13005,92,12201.250072
112.38999,186,12202.059326
381.4596,399,12203.607688
238.38936,371,12206.064271
424.86002,439,12207.648902
76.829956,137,12208.276843
127.58991,221,12209.18305
382.87933,392,12210.717173
115.05995,179,12211.453274
75.45003,135,12212.049871
426.09988,435,12214.761337
124.159904,209,12215.612211
76.52002,128,12216.163476
423.03992,431,12217.826241
421.79968,440,12219.49411
52.42003,108,12220.017285
107.759995,189,12220.814161
420.9398,446,12223.574185
122.63998,216,12224.435537
77.22,138,12225.046198
225.17952,327,12226.306356
46.630005,112,12226.902256
53.35006,105,12227.388919
75.229996,137,12227.983343
238.38963,356,12229.321033
426.87997,442,12231.022793
46.140007,111,12232.536232
43.47004,103,12233.025936
184.65971,294,12234.164608
76.82998,137,12234.819163
53.010056,99,12235.324075
205.59952,310,12236.572845
47.25003,110,12237.120474
377.44952,400,12238.680157
113.56994,183,12239.4825
420.07996,452,12242.187808
52.200035,100,12242.669351
425.10983,439,12244.372889
69.98003,122,12244.944195
181.88918,466,12246.723047
422.0699,433,12248.406706
422.03976,436,12251.044378
189.95969,294,12252.293699
51.96003,104,12252.804419
126.21996,213,12253.677367
424.65982,434,12255.296477
419.89975,440,12257.018079
419.94965,440,12258.71518
379.57956,382,12261.327826
54.740036,111,12261.868299
124.19993,215,12262.724603
223.4696,328,12264.012028
47.930016,112,12264.583906
50.820053,93,12265.028457
419.2798,442,12266.70867
46.090004,111,12267.243467
114.78997,186,12268.0557
52.460022,99,12268.554065
235.43858,861,12272.881103
111.82996,182,12273.649178
421.57004,443,12275.313833
425.7998,435,12276.993181
415.06985,423,12279.677356
46.88005,87,12280.11929
383.91946,383,12281.663019
72.47003,123,12282.30799
238.19939,360,12283.751295
182.77966,292,12284.984489
54.08005,97,12285.442348
170.25992,269,12286.546038
96.24992,180,12287.332644
54.060036,99,12288.781078
398.55954,409,12290.333647
108.36001,194,12291.203225
205.83943,311,12292.451223
124.049965,215,12293.379742
56.11004,99,12293.843089
398.4995,410,12295.49795
121.609886,219,12296.370686
420.0198,438,12299.111799
54.060013,99,12299.626072
106.550026,190,12300.42734
421.86975,438,12302.097954
422.3497,435,12303.798318
421.83984,436,12305.454098
45.16004,104,12305.940353
420.24954,435,12308.728459
383.5196,383,12310.237146
106.890015,196,12311.105569
55.110023,99,12311.565734
77.139984,136,12312.187577
107.45006,190,12312.972257
420.92984,432,12314.622234
380.3795,387,12317.141791
380.30957,399,12318.655887
421.34967,440,12320.406315
48.74003,101,12320.928668
44.530014,107,12321.497045
236.00948,354,12323.033995
185.25983,289,12324.24612
115.47991,182,12325.020807
187.53976,291,12327.156899
238.01936,373,12328.601676
96.43991,171,12329.437585
51.280052,102,12329.954559
121.50996,219,12330.863211
51.20002,110,12331.377622
379.73975,376,12332.849106
50.55005,105,12333.422911
51.29003,111,12333.962445
70.68002,122,12334.503327
419.94965,435,12337.085386
169.05986,269,12338.154035
217.31953,323,12339.399073
75.270004,133,12339.996677
186.38974,291,12341.115715
170.89993,275,12342.221333
74.739975,136,12342.879416
124.72991,207,12343.759297
104.89996,195,12345.574492
378.62955,377,12347.10226
170.94989,270,12348.185984
233.61908,718,12350.808454
231.74951,365,12352.205368
164.04974,275,12354.313876
180.29962,310,12355.628564
168.7399,271,12356.736732
410.6696,423,12358.41306
380.02948,397,12360.010325
422.16977,433,12361.647033
205.48956,316,12363.960465
169.34973,270,12365.064744
75.22998,137,12365.69911
414.48962,426,12367.345271
420.00015,450,12369.133875
99.14,171,12369.865794
419.68973,436,12372.519114
77.23002,132,12373.131863
396.4896,401,12374.680765
420.1901,441,12376.47463
52.910034,109,12377.07376
182.55983,294,12378.231058
73.37004,123,12378.779991
190.34973,295,12379.953382
421.03973,436,12382.626138
417.21988,438,12384.292412
112.22994,182,12385.150934
53.19005,96,12385.597893
114.93995,186,12386.380617
188.22972,292,12387.587593
51.25004,105,12388.082501
74.47001,133,12388.720292
180.82965,287,12389.9069
74.65,135,12391.480103
421.91983,438,12393.214798
163.15984,259,12394.278385
46.36004,89,12394.702369
223.11957,328,12395.980874
110.79,186,12396.773452
79.590004,136,12397.37517
419.97986,472,12399.190227
76.24998,135,12400.8062
172.8799,272,12401.89379
103.90994,189,12402.720262
188.48972,311,12403.964125
78.81999,133,12404.593046
179.58981,301,12405.764639
75.62999,132,12406.369654
418.04993,440,12408.095632
185.80957,289,12410.266193
51.440025,106,12410.786183
418.52972,437,12412.486838
46.340034,106,12412.953371
74.54998,135,12413.56032
76.99998,135,12414.190677
52.41004,99,12414.65867
168.87984,267,12415.813473
416.18964,441,12417.512577
51.600033,95,12417.983211
189.13974,291,12420.18045
172.6998,270,12421.270321
46.070038,88,12421.720531
421.73,437,12423.360106
422.73975,436,12425.075886
109.73994,181,12425.867501
51.490005,111,12426.385569
181.82977,277,12427.508354
52.080032,102,12428.014118
75.66003,134,12429.718388
423.86975,438,12431.396703
234.32957,367,12432.778787
76.82003,133,12433.373152
171.01965,268,12434.443543
422.31995,438,12436.078995
125.44994,210,12437.011465
